extformaction,extfavicon,atsymbol,domaininsubdomains,querylength,randomstring,hostnamelength,urllength,numpercent,subdomainlevel,pctnullselfredirecthyperlinks,fakelinkinstatusbar,relativeformaction,numdash,frequentdomainnamemismatch,pctexthyperlinks,numquerycomponents,numnumericchars,numunderscore,domaininpaths,pathlength,insecureforms,abnormalformaction,pctextresourceurls,numsensitivewords,tildesymbol,embeddedbrandname,httpsinhostname,doubleslashinpath,numhash,numampersand,id,class_label
0,0,0,0,0,1,10,67,1,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,0,0,0,0,0,4801,1
0,1,0,0,0,1,16,65,0,0,0,0,1,0,0,0,0,0,0,1,42,1,0,0,0,0,0,0,0,0,0,7625,0
0,0,0,0,0,1,24,92,0,0,0,0,0,0,0,0,0,0,0,1,61,1,0,0,0,0,1,0,0,0,0,2109,1
0,1,0,0,0,0,16,53,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,2295,1
0,0,0,0,0,1,20,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9358,0
0,0,0,0,0,0,25,83,0,1,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,7861,0
0,0,0,0,0,0,19,56,0,0,0,0,1,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,2234,1
0,1,0,0,4,0,11,61,0,0,0,0,0,0,0,0,1,0,0,1,38,1,0,0,1,0,1,0,0,0,0,292,1
0,0,0,0,24,0,25,75,0,1,0,0,0,0,0,0,2,0,1,0,18,1,0,0,0,0,0,0,0,0,1,7982,0
1,0,0,0,0,1,17,54,0,1,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,9968,0
0,0,0,0,0,1,15,49,0,0,0,0,1,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,867,1
1,0,0,0,0,1,22,35,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,4270,1
0,0,0,0,0,1,9,42,0,0,0,0,0,0,0,0,0,0,0,1,26,1,0,0,0,0,0,0,0,0,0,8827,0
0,0,0,0,0,1,21,66,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,1806,1
0,1,0,0,3,0,13,70,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,1,0,1,0,0,0,0,2828,1
0,0,0,0,9,1,25,65,0,2,0,0,0,0,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5205,0
0,0,0,0,106,0,12,148,0,0,0,0,0,0,0,0,9,0,3,0,22,1,0,0,1,0,0,0,0,0,5,1446,1
0,0,0,0,0,0,25,51,0,1,0,0,1,0,0,0,0,0,0,1,19,1,0,0,0,0,0,0,0,0,0,2019,1
1,0,0,0,33,0,10,61,0,0,0,0,0,0,0,0,4,0,0,0,10,1,0,0,0,0,0,0,0,0,3,6872,0
0,0,0,0,0,0,25,52,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,683,1
0,0,0,0,9,0,19,48,0,1,0,0,1,0,0,0,1,0,0,0,12,1,1,0,0,0,0,0,0,0,0,9326,0
0,1,0,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3977,1
0,0,0,0,32,0,13,66,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6707,0
0,0,0,0,0,0,22,30,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1528,1
0,1,0,0,0,0,8,77,0,0,0,0,0,0,0,0,0,0,0,1,62,0,0,0,0,0,0,0,0,0,0,6342,0
0,0,0,0,0,1,13,74,0,1,0,0,0,0,0,0,0,0,2,1,54,0,0,0,0,0,0,0,0,0,0,5208,0
0,1,0,0,0,1,25,98,0,1,0,0,0,0,0,0,0,0,0,1,66,1,0,0,0,0,0,0,0,0,0,5574,0
0,0,0,0,0,1,17,97,0,0,0,0,0,0,0,0,0,0,0,1,73,1,0,0,0,0,0,0,0,0,0,6026,0
0,0,0,0,0,1,12,34,0,1,0,0,1,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,0,0,0,8604,0
0,0,0,0,22,0,21,52,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,9886,0
0,0,0,0,0,1,109,141,0,4,0,0,0,0,0,0,0,0,0,0,25,1,0,0,2,0,0,0,0,0,0,3693,1
1,1,0,0,0,1,19,73,0,1,0,0,1,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,5792,0
0,0,0,0,0,0,16,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5085,0
1,0,0,0,0,0,25,97,0,1,0,0,0,0,0,0,0,0,0,0,65,1,0,0,0,0,0,0,0,0,0,4649,1
1,1,0,0,0,0,23,39,0,1,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,2766,1
0,0,0,0,0,1,22,79,0,1,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,5591,0
0,0,0,0,0,1,25,45,0,0,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,8696,0
0,0,0,0,5,1,13,82,0,0,0,0,1,0,0,0,1,0,4,0,56,1,1,0,0,0,0,0,0,0,0,7511,0
0,0,0,0,0,1,11,49,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,1303,1
0,1,0,0,0,0,7,72,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0,0,0,0,0,0,0,0,0,6369,0
0,0,0,0,0,1,23,44,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,634,1
1,1,0,0,0,1,12,72,0,0,0,0,0,0,0,0,0,0,0,1,53,1,0,0,1,0,1,0,0,0,0,4378,1
0,0,0,0,0,0,18,50,0,0,0,0,1,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,4838,1
0,0,0,0,8,0,9,35,0,0,0,0,1,0,0,0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,8319,0
0,1,0,0,0,0,14,71,0,1,0,0,0,0,0,0,0,0,2,1,50,1,0,0,0,0,1,0,0,0,0,4575,1
0,0,0,0,96,1,24,192,0,0,0,0,1,0,0,0,3,0,7,0,64,1,0,0,0,0,0,0,0,0,2,4144,1
0,0,0,1,0,1,55,136,0,2,0,0,0,0,0,0,0,0,1,1,74,1,0,0,1,0,0,0,0,0,0,3681,1
0,0,0,0,0,0,19,31,0,1,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,3608,1
0,0,0,0,0,1,16,97,0,0,0,0,0,0,0,0,0,0,0,1,74,1,0,0,0,0,0,0,0,0,0,7338,0
1,1,0,0,0,1,18,34,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,9036,0
0,0,0,0,0,0,25,66,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,0,0,4512,1
0,0,0,0,0,1,18,127,0,0,0,0,0,0,0,0,0,0,0,1,102,1,0,0,0,0,0,0,0,0,0,7662,0
0,0,0,0,0,0,23,50,0,1,0,0,1,0,0,0,0,0,0,1,20,1,1,0,0,0,0,0,0,0,0,8333,0
0,0,0,0,0,0,13,29,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8965,0
0,0,0,0,0,1,19,102,0,1,0,0,0,0,0,0,0,0,0,1,76,1,0,0,0,0,1,0,0,0,0,4173,1
0,0,0,0,0,0,13,40,0,0,0,0,1,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,512,1
0,0,0,0,0,1,28,44,0,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,4097,1
0,1,0,0,37,1,20,191,0,1,0,0,0,0,0,0,1,0,0,1,126,1,0,0,0,0,0,0,0,0,0,3200,1
0,0,0,0,0,0,28,72,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,1,0,1,0,0,0,0,4154,1
0,0,0,0,0,1,17,73,0,1,0,0,0,0,0,0,0,0,0,1,49,1,0,0,0,0,1,0,0,0,0,7741,0
0,1,0,0,0,0,13,44,0,0,0,0,1,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,0,0,0,419,1
0,0,0,0,0,0,20,45,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,2923,1
0,0,0,0,0,0,17,108,0,0,0,0,0,0,0,0,0,0,0,1,84,0,0,0,0,0,0,0,0,0,0,6512,0
0,0,0,0,26,1,20,69,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,7002,0
0,1,0,0,0,1,11,89,0,0,0,0,1,0,0,0,0,0,0,1,71,1,0,0,0,0,0,0,0,0,0,5473,0
0,0,0,0,0,0,25,48,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0,0,0,2310,1
0,0,0,0,0,1,35,85,0,1,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,6867,0
0,0,0,0,0,0,19,54,0,1,0,0,1,0,0,0,0,0,0,1,28,1,1,0,0,0,0,0,0,0,0,9254,0
0,0,0,0,40,1,27,82,0,0,0,0,1,0,0,0,4,0,0,0,7,1,0,0,0,0,0,0,0,0,3,6294,0
0,0,0,0,0,1,15,44,0,0,0,0,1,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,1960,1
0,0,0,0,0,1,11,106,0,0,0,0,0,0,0,0,0,0,0,1,88,1,0,0,0,0,1,0,0,0,0,6210,0
0,0,0,0,0,1,9,48,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,1,0,0,0,0,2628,1
0,0,0,0,0,1,16,50,0,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,8741,0
0,0,0,0,0,1,18,35,0,1,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,4753,1
0,0,0,0,0,1,17,44,0,1,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,2200,1
0,0,0,0,0,0,18,41,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,8694,0
0,0,0,0,0,0,15,67,0,1,0,0,0,0,0,0,0,0,2,0,45,1,0,0,1,0,0,0,0,0,0,951,1
0,1,0,0,0,1,25,69,0,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,2,0,0,0,0,0,0,2871,1
0,0,0,0,25,1,7,77,0,0,0,0,1,0,0,0,2,0,1,0,37,1,0,0,0,0,0,0,0,0,1,7672,0
0,0,0,0,0,1,18,43,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,3595,1
0,0,0,0,0,1,10,96,0,1,0,0,1,0,0,0,0,0,7,1,79,1,0,0,0,0,0,0,0,0,0,8164,0
0,0,0,0,0,1,40,131,5,2,0,0,1,0,0,0,0,0,0,0,84,1,0,0,1,0,0,0,0,0,0,4333,1
0,0,0,0,26,0,17,76,0,1,0,0,0,0,0,0,2,0,0,0,25,1,0,0,0,0,0,0,0,0,1,7432,0
1,0,0,0,0,1,14,98,0,0,0,0,0,0,0,0,0,0,0,1,77,1,0,0,0,0,0,0,0,0,0,8196,0
0,0,0,0,0,1,29,157,0,1,0,0,1,0,0,0,0,0,0,1,121,1,1,0,0,0,0,0,0,0,0,7073,0
0,0,0,0,0,1,19,47,0,0,0,0,0,0,0,0,0,0,1,1,21,1,0,0,0,0,0,0,0,0,0,8789,0
0,0,0,0,0,0,28,61,0,1,0,0,0,0,0,0,0,0,0,0,26,1,0,0,1,0,0,0,0,0,0,2430,1
0,0,0,0,0,0,21,66,0,1,0,0,0,0,0,0,0,0,1,1,38,0,0,0,0,0,0,0,0,0,0,5299,0
0,0,0,0,0,1,27,49,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,795,1
0,0,0,0,9,1,17,56,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,9012,0
0,0,0,0,0,0,33,80,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,0,1,0,0,0,0,0,0,255,1
0,0,0,0,0,1,13,79,0,0,0,0,0,0,0,0,0,0,0,0,59,1,0,0,0,0,0,0,0,0,0,435,1
0,0,0,0,0,1,14,101,0,0,0,0,0,0,0,0,0,0,0,1,80,1,0,0,0,0,0,0,0,0,0,5464,0
1,0,0,0,71,1,14,149,0,0,0,0,1,0,0,0,0,0,0,1,56,1,0,0,1,0,0,0,0,0,0,132,1
0,0,0,0,0,1,13,53,0,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,9360,0
1,1,0,0,0,1,23,68,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,1,0,0,0,0,122,1
0,0,0,0,80,0,20,120,0,1,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,6,6075,0
0,0,0,0,0,1,16,42,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,8586,0
1,0,0,0,0,0,16,51,0,1,0,0,1,0,0,0,0,0,0,1,28,1,0,0,0,0,0,0,0,0,0,9398,0
0,1,0,0,14,0,18,73,0,1,0,0,0,0,0,0,1,0,3,1,33,1,0,0,0,0,0,0,0,0,0,5663,0
0,0,0,0,0,1,24,77,1,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,2448,1
0,0,0,0,0,0,15,65,0,1,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,3890,1
0,0,0,0,0,0,21,68,0,0,0,0,0,0,0,0,0,0,0,1,40,1,0,0,0,0,0,0,0,0,0,2132,1
1,0,0,0,0,1,10,119,0,0,0,0,1,0,0,0,0,0,0,1,102,1,1,0,0,0,0,0,0,0,0,6252,0
1,0,0,0,0,1,15,76,0,1,0,0,0,0,0,0,0,0,0,1,54,1,0,0,0,0,0,0,0,0,0,5440,0
0,0,0,0,0,0,12,34,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,2211,1
0,1,0,0,0,1,18,96,0,1,0,0,0,0,0,0,0,0,0,1,71,1,0,0,0,0,0,0,0,0,0,5904,0
0,0,0,0,0,1,14,64,0,0,0,0,1,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,1219,1
0,0,0,0,59,0,15,128,0,0,0,0,0,0,0,0,2,0,3,1,46,1,0,0,1,0,1,0,0,0,2,1919,1
0,0,0,0,0,1,15,52,0,0,0,0,1,0,0,0,0,0,0,0,30,1,1,0,0,0,0,0,0,0,0,8765,0
0,0,0,0,0,0,10,44,0,0,0,0,1,0,0,0,0,0,0,1,27,1,0,0,0,0,0,0,0,0,0,334,1
0,0,0,0,0,1,26,84,0,1,0,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,1589,1
0,1,0,0,0,1,17,56,0,1,0,0,1,0,0,0,0,0,0,1,32,1,0,0,0,0,0,0,0,0,0,9869,0
0,1,0,0,0,1,28,58,0,1,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,1800,1
0,0,0,0,0,1,21,90,0,1,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0,0,0,0,0,0,0,6010,0
0,0,0,0,0,0,26,60,0,0,0,0,1,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,1509,1
0,0,0,0,0,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,8479,0
1,0,0,0,0,0,13,37,0,0,0,0,1,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,8669,0
0,0,0,0,0,1,15,42,0,0,0,0,1,0,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0,8730,0
0,0,0,0,0,0,17,40,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,0,0,0,0,0,0,2609,1
0,0,0,0,0,1,22,62,0,1,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,2735,1
0,0,0,0,0,1,22,55,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,4479,1
0,0,0,0,0,1,21,123,0,1,0,0,0,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,0,5439,0
0,0,0,0,0,1,21,110,0,1,0,0,0,0,0,0,0,0,1,1,82,0,0,0,0,0,0,0,0,0,0,6331,0
0,1,0,0,0,1,20,68,0,1,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,3148,1
0,0,0,0,68,1,23,100,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,6105,0
0,0,0,0,0,1,21,68,0,1,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,2912,1
0,0,0,0,0,1,16,89,0,1,0,0,0,0,0,0,0,0,0,1,66,1,0,0,0,0,0,0,0,0,0,6088,0
1,0,0,0,0,1,21,57,0,1,0,0,1,0,0,0,0,0,2,1,29,1,1,0,0,0,0,0,0,0,0,9768,0
0,1,0,0,0,1,7,101,0,0,0,0,1,0,0,0,0,0,0,1,87,1,0,0,0,0,0,0,0,0,0,5774,0
0,0,0,0,0,1,12,88,0,0,0,0,0,0,0,0,0,0,5,1,69,0,0,0,0,0,0,0,0,0,0,8146,0
0,0,0,0,0,0,18,50,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,3888,1
0,0,0,0,11,1,13,63,0,1,0,0,0,0,0,0,1,0,0,0,31,1,0,0,0,0,0,0,0,0,0,7113,0
0,0,0,0,0,1,16,64,0,1,0,0,1,0,0,0,0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,1239,1
0,0,0,0,0,0,17,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5079,0
0,0,0,0,0,0,19,61,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,4011,1
0,0,0,0,0,0,23,91,0,1,0,0,1,0,0,0,0,0,0,1,61,1,0,0,0,0,0,0,0,0,0,6407,0
0,0,0,0,0,0,10,52,0,1,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,0,0,0,0,0,0,10000,0
0,1,0,0,0,0,28,58,0,1,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,0,0,0,0,0,0,4424,1
0,0,0,0,0,1,19,71,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,7928,0
0,0,0,0,0,0,10,40,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,0,0,0,0,0,0,8662,0
0,0,0,0,0,1,16,51,0,1,0,0,1,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,9921,0
0,0,0,0,0,1,13,73,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,1,0,0,0,0,1556,1
0,0,0,0,0,1,20,76,0,0,0,0,0,0,0,0,0,0,0,1,49,1,0,0,0,0,0,0,0,0,0,8097,0
0,0,0,0,0,1,26,46,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,1018,1
0,0,0,0,11,0,26,53,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8594,0
0,1,0,0,0,1,18,82,0,1,0,0,0,0,0,0,0,0,1,0,57,0,0,0,0,0,0,0,0,0,0,5632,0
0,0,0,0,22,1,13,51,0,0,0,0,1,0,0,0,2,0,0,0,8,1,1,0,0,0,0,0,0,0,1,8337,0
0,0,0,0,0,1,42,60,0,1,0,0,1,0,0,0,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,4148,1
0,0,0,0,0,0,19,27,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9349,0
0,0,0,0,49,0,22,89,0,0,0,0,0,0,0,0,4,0,1,0,10,1,0,0,0,0,0,0,0,0,3,7463,0
0,0,0,0,0,0,16,43,0,1,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,2150,1
0,0,0,0,0,0,20,78,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,4596,1
0,0,0,0,0,0,25,52,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,800,1
0,0,0,0,12,0,7,64,0,0,0,0,0,0,0,0,1,0,0,0,37,1,0,0,0,0,0,0,0,0,0,7495,0
0,0,0,0,0,1,13,55,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,8622,0
0,0,0,0,0,1,16,67,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,0,0,0,0,0,0,5779,0
0,0,0,0,0,1,11,92,0,0,0,0,0,0,0,0,0,0,0,1,74,0,0,0,0,0,0,0,0,0,0,5359,0
0,0,0,0,0,1,17,67,0,0,0,0,1,0,0,0,0,0,0,1,43,1,1,0,0,0,0,0,0,0,0,6477,0
0,1,0,0,12,0,26,82,0,0,0,0,0,0,0,0,1,0,2,0,36,1,0,0,0,0,0,0,0,0,0,103,1
0,0,0,0,10,0,21,48,0,1,0,0,0,0,0,0,1,0,0,1,9,1,0,0,0,0,0,0,0,0,0,9857,0
0,1,0,0,0,0,13,94,0,0,0,0,0,0,0,0,0,0,0,0,74,1,0,0,0,0,0,0,0,0,0,6152,0
0,0,0,0,0,0,21,46,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,2999,1
0,0,0,0,0,1,19,48,0,0,0,0,1,0,0,0,0,0,0,0,22,1,1,0,0,0,0,0,0,0,0,8904,0
1,0,0,0,0,0,20,54,0,1,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,2691,1
0,0,0,0,0,1,19,68,0,0,0,0,1,0,0,0,0,0,0,1,42,1,0,0,0,0,0,0,0,0,0,6868,0
0,0,0,0,0,1,23,112,0,1,0,0,1,0,0,0,0,0,0,1,82,1,1,0,0,0,0,0,0,0,0,7869,0
0,0,0,0,0,0,22,45,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9820,0
0,0,0,0,7,0,19,35,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8483,0
0,0,0,0,0,0,21,68,0,1,0,0,0,0,0,0,0,0,0,1,40,1,0,0,0,0,0,0,0,0,0,397,1
0,0,0,0,0,1,22,61,0,1,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,6012,0
0,0,0,0,0,0,12,45,0,0,0,0,1,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,4446,1
0,0,0,0,11,0,21,55,0,0,0,0,0,0,0,0,1,0,0,0,15,1,0,0,1,0,0,0,0,0,0,1031,1
0,0,0,0,0,1,20,63,0,0,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,0,0,0,0,0,0,6478,0
0,0,0,0,0,1,19,50,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,4623,1
0,0,0,0,0,1,20,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9276,0
0,1,0,0,124,0,20,181,0,1,0,0,0,0,0,0,1,0,0,1,29,1,0,0,0,0,1,0,0,0,0,4166,1
0,0,0,0,0,0,16,37,0,1,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,1315,1
0,0,0,0,58,0,8,109,2,0,0,0,0,0,0,0,2,0,1,0,35,0,0,0,0,0,0,0,0,0,1,6357,0
0,1,0,0,0,1,14,56,0,1,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,3980,1
0,0,0,0,0,0,16,58,0,1,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,0,0,0,0,0,0,9306,0
0,0,0,0,0,0,23,44,0,1,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,497,1
0,0,0,0,0,1,18,87,0,0,0,0,0,0,0,0,0,0,0,1,62,1,0,0,0,0,0,0,0,0,0,5748,0
0,0,0,0,0,1,23,44,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,8876,0
0,1,0,0,0,0,25,53,0,1,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0,0,0,0,0,0,0,3592,1
0,0,0,0,0,0,15,55,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,0,0,0,0,0,0,4809,1
0,0,0,0,0,1,28,71,0,1,0,0,0,0,0,0,0,0,0,1,36,1,0,0,0,0,0,0,0,0,0,3743,1
0,0,0,0,0,0,26,55,0,1,0,0,1,0,0,0,0,0,0,1,22,1,0,0,0,0,0,0,0,0,0,9741,0
0,0,0,0,0,1,15,100,0,0,0,0,0,0,0,0,0,0,0,1,78,1,0,0,0,0,0,0,0,0,0,8182,0
0,0,0,0,52,1,13,119,0,0,0,0,1,0,0,0,2,0,3,1,46,1,0,0,0,0,0,0,0,0,1,952,1
0,0,0,0,0,0,20,90,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0,0,0,0,0,0,0,0,0,8160,0
0,0,0,0,0,1,11,90,3,0,0,0,1,0,0,0,0,0,0,1,72,1,0,0,3,0,0,0,0,0,0,4869,1
0,0,0,0,50,0,14,87,0,0,0,0,0,0,0,0,3,0,4,1,15,0,0,0,0,0,0,0,0,0,2,7345,0
0,0,0,0,0,0,22,60,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,1,0,1,0,0,0,0,2594,1
0,0,0,0,0,0,12,76,0,0,0,0,0,0,0,0,0,0,0,1,57,0,0,0,0,0,0,0,0,0,0,6535,0
0,0,0,0,0,1,19,72,0,0,0,0,1,0,0,0,0,0,0,1,46,1,0,0,0,0,0,0,0,0,0,5670,0
1,0,0,0,0,1,29,48,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,2817,1
0,0,0,0,0,0,14,50,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,0,0,0,0,0,0,2199,1
0,0,0,0,0,1,21,68,0,1,0,0,1,0,0,0,0,0,1,0,40,1,1,0,0,0,0,0,0,0,0,7773,0
0,0,0,0,0,1,36,44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9156,0
0,0,0,0,0,0,18,58,0,1,0,0,0,0,0,0,0,0,1,1,33,1,0,0,0,0,1,0,0,0,0,668,1
1,0,0,0,0,0,20,39,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,3482,1
0,0,0,0,0,0,22,47,0,1,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,9471,0
1,0,0,0,0,1,12,50,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,0,0,0,0,0,0,1435,1
0,0,0,0,0,0,19,38,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,4345,1
