LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,SellingDate,BuildingDate,RemodAddDate
98.0,12203,8,5,975.0,371,1225,1276,1336,0,2612,1,0,2,1,4,1,8,1,3,676,250,0,0,0,0,0,0,336000,2009-01-07,1998-01-02,1999-01-07
43.0,3182,7,5,16.0,1266,1266,1266,0,0,1266,0,0,2,0,2,1,6,1,2,388,100,16,0,0,0,0,0,159895,2008-01-03,2007-01-05,2007-01-05
0.0,11250,8,5,0.0,1128,1128,1149,1141,0,2290,0,0,2,1,4,1,9,1,2,779,0,0,0,0,0,0,0,255900,2008-01-05,2002-01-04,2002-01-04
75.0,10125,5,5,0.0,0,0,1302,432,0,1734,0,0,2,0,4,2,8,0,2,539,0,0,0,0,0,0,0,126000,2009-01-08,1977-01-03,1977-01-03
68.0,10880,5,5,0.0,124,1164,1164,0,0,1164,1,0,1,0,3,1,5,0,1,240,0,48,0,0,0,0,0,125000,2008-01-08,1950-01-03,1950-01-03
59.0,5310,6,8,0.0,485,485,1001,634,0,1635,0,0,1,0,2,1,5,0,1,255,394,0,0,0,0,0,0,117000,2006-01-06,1910-01-10,2003-01-08
0.0,12046,6,6,298.0,692,848,1118,912,0,2030,0,0,2,1,4,1,8,1,2,551,0,224,0,0,0,0,0,195000,2007-01-06,1976-01-11,1976-01-11
65.0,8125,7,5,0.0,770,770,778,798,0,1576,0,0,2,1,3,1,6,0,2,614,0,50,0,0,0,0,0,197000,2006-01-08,2006-01-06,2006-01-06
82.0,9452,8,5,423.0,322,1396,1407,985,0,2392,1,0,2,1,3,1,7,1,3,870,0,70,0,0,0,0,0,348000,2006-01-06,1997-01-09,1998-01-06
121.0,17671,8,9,0.0,700,916,916,826,0,1742,0,0,1,1,4,1,8,1,2,424,0,169,0,0,0,0,0,168000,2009-01-11,1882-08-01,1986-01-10
80.0,9760,6,8,340.0,169,822,1020,831,0,1851,0,0,2,1,3,1,7,1,2,440,239,42,0,0,0,0,0,187000,2007-01-07,1964-01-12,1993-01-02
68.0,8846,6,5,0.0,750,750,750,750,0,1500,0,0,2,1,3,1,6,0,2,564,0,35,0,0,0,0,0,173900,2006-01-08,2005-01-11,2006-01-08
96.0,12456,10,5,230.0,528,1700,1718,0,0,1718,1,0,2,0,3,1,7,1,3,786,216,48,0,0,0,0,0,337500,2009-01-07,2006-01-03,2007-01-03
51.0,4712,4,7,0.0,363,747,774,456,0,1230,1,0,1,1,3,1,5,0,1,305,0,57,0,0,63,0,0,121600,2006-01-08,1946-01-06,1950-01-02
0.0,10659,5,6,0.0,135,1050,1050,0,0,1050,1,0,1,0,3,1,6,0,1,368,0,319,0,0,0,0,0,136500,2006-01-01,1961-01-02,1961-01-02
0.0,11717,6,6,571.0,1442,1442,1442,0,0,1442,0,0,2,0,2,1,6,1,2,615,371,0,0,0,0,0,0,185000,2009-01-02,1970-01-06,1970-01-06
60.0,9786,3,4,0.0,1007,1007,1077,0,0,1077,0,0,1,0,3,1,6,1,1,210,0,100,48,0,0,0,0,91000,2006-01-05,1922-01-03,1950-01-01
64.0,6762,7,5,24.0,501,1187,1208,0,0,1208,1,0,2,0,2,1,6,0,2,632,105,61,0,0,0,0,0,206000,2010-01-02,2006-01-07,2006-01-07
74.0,10206,3,3,0.0,0,0,944,0,0,944,0,0,1,0,2,1,4,0,2,528,0,0,0,0,0,0,0,82000,2009-01-07,1952-01-12,1952-01-12
60.0,5400,5,6,0.0,691,691,691,0,0,691,0,0,1,0,2,1,4,0,1,216,0,20,94,0,0,0,0,86000,2007-01-01,1920-01-01,1950-01-04
75.0,11957,8,5,53.0,1550,1574,1574,0,0,1574,0,0,2,0,3,1,7,1,3,824,144,104,0,0,0,0,0,232000,2008-01-07,2006-01-06,2006-01-06
0.0,11500,5,6,164.0,1680,1680,1680,0,0,1680,0,0,2,0,4,2,8,0,2,528,0,0,0,0,0,0,0,136905,2007-01-06,1976-01-11,1976-01-11
43.0,3182,7,5,16.0,1330,1346,1504,0,0,1504,0,0,2,0,1,1,7,1,2,457,156,0,0,0,0,0,0,181000,2009-01-05,2005-01-12,2006-01-09
65.0,8385,5,8,220.0,390,985,985,0,0,985,0,0,2,0,3,1,6,0,1,328,210,0,0,0,0,0,0,149900,2008-01-11,1977-01-03,1977-01-03
0.0,12155,6,3,0.0,420,1657,1657,0,0,1657,0,1,2,0,3,1,7,1,2,484,0,0,0,0,147,0,0,163500,2007-01-03,1970-01-10,1970-01-10
21.0,2217,4,4,0.0,0,546,546,546,0,1092,0,0,1,1,3,1,6,0,1,286,238,0,0,0,0,0,0,88000,2009-01-08,1970-01-05,1970-01-05
43.0,12118,7,5,108.0,1710,1710,1710,0,0,1710,0,0,2,0,3,1,7,1,2,550,100,48,0,0,180,0,0,240000,2009-01-04,2004-01-03,2005-01-09
60.0,6000,5,5,0.0,1008,1008,1008,0,514,1522,0,0,2,0,4,1,7,0,0,0,0,0,138,0,0,0,0,102000,2006-01-06,1926-01-05,1950-01-10
115.0,21286,5,5,0.0,720,720,720,551,0,1271,0,0,2,0,4,1,7,1,1,312,0,0,108,0,0,0,0,135000,2008-01-08,1948-01-07,1950-01-02
75.0,9825,5,5,0.0,0,0,1664,0,0,1664,0,0,2,0,4,2,8,0,0,0,0,0,0,0,0,0,0,100000,2010-01-05,1965-01-10,1965-01-10
55.0,10592,6,7,0.0,602,602,900,602,0,1502,0,0,1,1,3,1,7,2,1,180,96,0,112,0,53,0,0,165000,2007-01-08,1923-01-01,1996-01-06
60.0,7200,5,4,0.0,310,1022,1022,0,0,1022,1,0,1,0,2,1,4,0,1,280,0,30,226,0,0,0,0,85000,2009-01-06,1910-01-09,2006-01-04
60.0,11664,6,5,206.0,746,1082,1082,0,0,1082,0,0,1,0,2,1,5,1,1,240,0,130,0,0,0,0,0,119200,2007-01-11,1948-01-03,1950-01-10
70.0,8400,8,6,0.0,167,810,810,855,0,1665,1,0,2,1,3,1,6,0,2,528,0,45,0,0,0,0,0,227000,2009-01-11,2001-01-04,2001-01-04
73.0,11883,7,5,196.0,814,1504,1504,0,0,1504,1,0,2,0,3,1,6,1,2,478,115,66,0,0,0,0,0,203000,2009-01-06,1996-01-03,1996-01-03
0.0,5814,8,5,0.0,184,1220,1360,0,0,1360,1,0,1,0,1,1,4,1,2,565,63,0,0,0,0,0,0,187500,2009-01-08,1984-01-08,1984-01-08
0.0,10784,7,5,76.0,384,384,802,670,0,1472,0,0,2,1,3,1,7,1,2,402,164,0,0,0,0,0,0,160000,2007-01-05,1991-01-06,1992-01-06
43.0,3013,7,5,145.0,1346,1362,1506,0,0,1506,0,0,2,0,2,1,6,1,2,440,142,20,0,0,0,0,0,213490,2006-01-04,2005-01-05,2005-01-05
60.0,7024,4,5,0.0,108,1132,1132,0,0,1132,1,0,1,1,2,1,5,0,2,451,252,64,0,0,0,0,0,176000,2008-01-06,2005-01-06,2005-01-06
64.0,7406,7,5,84.0,515,1199,1220,0,0,1220,1,0,2,0,2,1,6,0,2,632,105,54,0,0,0,0,0,194000,2006-01-07,2006-01-04,2006-01-04
52.0,9439,5,5,0.0,588,912,912,336,0,1248,0,0,1,0,2,1,6,0,1,160,0,0,192,0,0,0,0,87000,2007-01-03,1930-01-02,1950-01-10
43.0,3182,7,5,14.0,1330,1346,1504,0,0,1504,0,0,2,0,2,1,7,1,2,437,156,20,0,0,0,0,0,191000,2008-01-05,2005-01-12,2006-01-07
0.0,15498,8,6,0.0,0,1565,2898,0,0,2898,1,0,2,0,2,1,10,1,2,665,0,72,174,0,0,0,0,287000,2008-01-05,1976-01-09,1976-01-09
70.0,7700,5,5,0.0,276,882,882,0,0,882,1,0,1,0,3,1,5,0,2,461,96,0,0,0,0,0,0,112500,2007-01-03,1972-01-12,1972-01-12
73.0,9300,5,5,324.0,571,1268,1264,0,0,1264,1,0,1,0,3,1,6,2,2,461,0,0,0,0,143,0,0,167500,2010-01-04,1960-01-02,1960-01-02
71.0,9520,8,5,338.0,125,1638,1646,0,0,1646,1,0,2,0,3,1,7,1,3,800,192,44,0,0,0,0,0,293077,2008-01-04,2007-01-12,2008-01-03
79.0,9492,5,5,0.0,359,768,968,408,0,1376,1,0,1,0,3,1,6,1,1,240,0,0,0,0,0,0,0,105000,2007-01-04,1941-01-07,1950-01-11
21.0,1680,6,7,281.0,355,672,672,546,0,1218,0,1,1,1,3,1,7,0,1,264,0,28,0,0,0,0,0,118000,2006-01-05,1972-01-12,1972-01-12
0.0,7082,5,8,0.0,686,686,948,980,0,1928,0,0,2,0,5,2,10,0,0,0,0,0,228,0,0,0,0,160000,2006-01-07,1916-01-08,1995-01-06
102.0,15863,7,3,0.0,301,824,1687,998,397,3082,1,0,2,1,5,1,12,2,2,672,136,63,0,0,0,0,0,197000,2009-01-08,1920-01-02,1970-01-04
0.0,14541,8,7,0.0,326,1338,1352,1168,0,2520,1,0,2,1,5,1,10,1,3,796,209,55,0,0,0,0,0,310000,2006-01-11,1993-01-01,1993-01-01
0.0,8125,7,5,295.0,668,1654,1654,0,0,1654,1,0,2,0,3,1,6,0,3,900,0,136,0,0,0,0,0,230000,2006-01-02,2002-01-10,2002-01-10
50.0,6305,5,7,0.0,920,920,954,0,0,954,0,0,1,0,2,1,5,1,1,240,0,0,0,0,0,0,0,119750,2007-01-06,1938-01-06,1950-01-12
0.0,11500,4,3,0.0,0,0,845,0,0,845,0,0,1,0,3,1,5,0,1,290,186,0,0,0,0,0,0,84000,2009-01-01,1957-01-01,1957-01-01
89.0,12898,9,5,70.0,598,1620,1620,0,0,1620,1,0,2,0,2,1,6,1,3,912,228,0,0,0,0,0,0,315500,2009-01-09,2007-01-09,2008-01-03
0.0,9240,8,5,396.0,1055,1055,1055,1208,0,2263,0,0,2,1,3,1,7,1,2,905,0,45,0,0,189,0,0,287000,2008-01-09,2001-01-07,2002-01-02
21.0,1533,4,6,0.0,546,546,798,546,0,1344,0,0,1,1,3,1,6,1,0,0,0,0,0,0,0,0,0,97000,2009-01-05,1970-01-11,2008-01-03
21.0,1477,4,4,0.0,121,630,630,0,0,630,1,0,1,0,1,1,3,0,1,286,0,0,0,0,0,0,0,80000,2009-01-04,1970-01-09,1970-01-09
88.0,13125,5,4,67.0,284,1134,1803,0,0,1803,1,0,2,0,3,1,8,1,2,484,0,0,0,0,0,0,0,155000,2006-01-01,1957-01-11,2000-01-10
0.0,9130,6,8,252.0,336,800,800,832,0,1632,0,1,1,1,4,1,7,0,2,484,0,40,0,0,0,0,0,173000,2008-01-07,1966-01-01,2000-01-09
34.0,5381,6,5,135.0,406,1306,1306,0,0,1306,1,0,2,0,1,1,5,1,2,624,170,63,0,0,0,0,0,196000,2009-01-08,2005-01-07,2005-01-07
86.0,11839,7,5,99.0,390,1475,1532,797,0,2329,1,0,2,1,4,1,10,1,2,514,192,121,0,0,0,0,0,262280,2008-01-05,1990-01-10,1990-01-10
80.0,9600,8,5,0.0,1420,2524,2524,0,0,2524,1,0,2,1,4,1,9,1,2,542,474,120,0,0,0,0,0,278000,2009-01-07,1981-01-07,1981-01-07
0.0,13680,3,5,0.0,0,0,1733,0,0,1733,0,0,2,0,4,1,8,1,2,452,0,0,0,0,0,0,0,139600,2009-01-06,1955-01-06,1955-01-06
85.0,16056,9,5,208.0,1752,1992,1992,876,0,2868,0,0,3,1,4,1,11,1,3,716,214,108,0,0,0,0,0,556581,2006-01-07,2005-01-12,2006-01-07
57.0,9245,5,5,0.0,304,990,990,0,0,990,0,1,1,0,3,1,5,0,2,672,0,0,0,0,0,0,0,145000,2008-01-02,1994-01-10,1995-01-09
100.0,21750,5,4,75.0,0,0,1771,0,0,1771,0,0,1,0,3,1,9,1,2,336,0,0,0,0,0,0,0,115000,2009-01-11,1960-01-02,2006-01-04
60.0,11100,4,7,0.0,0,0,930,0,0,930,0,0,1,0,2,1,6,0,1,308,0,0,0,0,0,0,0,84900,2010-01-04,1946-01-04,2006-01-06
73.0,8993,7,5,0.0,1302,1302,1302,0,0,1302,0,0,2,0,3,1,6,0,2,436,0,22,0,0,0,0,0,176485,2007-01-08,2007-01-04,2007-01-04
103.0,11175,7,5,0.0,1316,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2,440,0,20,0,0,0,0,0,200141,2007-01-10,2007-01-01,2007-01-01
100.0,9500,6,6,272.0,374,816,1127,850,0,1977,0,1,1,1,4,1,9,1,2,540,0,52,0,0,0,0,0,165000,2007-01-06,1964-01-04,1978-01-08
68.0,8562,5,6,145.0,833,1216,1526,0,0,1526,0,0,1,0,4,1,7,1,1,364,116,78,0,0,0,0,0,144500,2010-01-05,1957-01-12,2002-01-02
90.0,11367,8,5,210.0,133,1065,1091,898,0,1989,1,0,2,1,3,1,7,1,2,586,199,60,0,0,0,0,0,255000,2006-01-11,2002-01-10,2002-01-10
104.0,11361,6,5,160.0,549,1193,1523,0,0,1523,0,1,2,0,3,1,7,1,2,478,0,0,0,0,189,0,0,180000,2008-01-05,1976-01-10,1976-01-10
43.0,7052,7,5,240.0,705,1364,1364,0,0,1364,1,0,2,0,2,1,6,1,2,484,192,36,0,0,0,0,0,185850,2006-01-06,2005-01-08,2005-01-08
0.0,29959,7,6,0.0,378,973,979,871,0,1850,0,0,2,1,3,1,7,1,2,467,168,98,0,0,0,0,0,248000,2009-01-01,1994-01-10,1994-01-10
96.0,11308,9,5,154.0,168,1104,1130,1054,0,2184,1,0,2,1,3,1,10,1,3,836,0,102,0,0,0,0,0,335000,2009-01-07,2008-01-02,2008-01-02
0.0,11275,6,7,480.0,0,854,1096,895,0,1991,0,0,1,1,3,1,7,1,2,432,0,0,19,0,0,0,0,220000,2007-01-03,1932-01-10,1950-01-05
41.0,4920,8,5,0.0,722,1338,1338,0,0,1338,1,0,2,0,2,1,6,0,2,582,0,0,170,0,0,0,0,213500,2010-01-04,2001-01-06,2001-01-06
120.0,18000,3,4,0.0,894,894,894,0,0,894,0,0,1,0,2,1,6,0,3,1248,0,20,0,0,0,0,560,81000,2008-01-08,1935-01-06,1950-01-07
85.0,13600,5,5,0.0,662,662,1422,915,0,2337,0,0,2,0,5,2,10,0,2,560,0,57,0,0,0,0,0,90000,2007-01-09,1900-01-07,1950-01-12
50.0,6000,6,6,0.0,706,1103,1103,0,0,1103,0,0,1,0,2,1,5,1,2,440,166,120,0,0,0,0,0,110500,2006-01-07,1925-01-11,1980-01-07
0.0,11000,5,6,200.0,184,1154,1154,0,0,1154,0,0,1,1,3,1,6,1,2,480,0,58,0,0,0,0,0,154000,2009-01-11,1966-01-03,1966-01-03
80.0,14000,7,5,0.0,105,1306,1306,954,0,2260,1,0,2,1,3,1,7,0,2,533,296,44,0,0,0,0,0,328000,2010-01-04,1996-01-10,1997-01-04
59.0,7837,6,7,0.0,799,799,799,772,0,1571,0,0,2,1,3,1,7,1,2,380,0,40,0,0,0,0,0,178000,2009-01-05,1993-01-08,1994-01-09
80.0,9760,6,6,360.0,0,780,798,813,0,1611,1,0,1,1,4,1,7,0,2,442,328,128,0,0,189,0,0,167900,2008-01-06,1964-01-04,1964-01-04
42.0,3964,6,4,0.0,105,942,1291,1230,0,2521,1,0,2,1,5,1,10,1,2,576,728,20,0,0,0,0,0,151400,2006-01-06,1973-01-01,1973-01-01
60.0,9600,5,7,0.0,625,845,893,0,0,893,0,1,1,0,2,1,4,0,2,576,0,0,0,0,0,0,0,135000,2007-01-05,1949-01-09,2003-01-03
72.0,10152,5,5,120.0,462,1048,1048,0,0,1048,1,0,1,0,3,1,6,0,1,286,0,20,0,0,192,0,0,135000,2007-01-06,1956-01-08,1956-01-08
78.0,11700,6,6,0.0,429,727,829,727,0,1556,0,0,1,1,4,1,8,0,2,441,0,0,0,0,0,0,0,154000,2009-01-05,1968-01-01,1968-01-01
50.0,7585,5,3,0.0,810,810,1002,454,0,1456,1,1,1,0,4,1,7,1,1,280,0,0,0,0,0,0,0,91500,2006-01-08,1948-01-03,1950-01-06
75.0,7950,6,6,140.0,155,690,698,728,0,1426,0,0,1,1,3,1,6,0,2,440,252,0,0,0,0,0,0,159500,2009-01-07,1977-01-03,1977-01-03
74.0,8556,7,5,0.0,1240,1240,1240,0,0,1240,0,0,2,0,2,1,5,0,3,826,140,93,0,0,0,0,0,194000,2007-01-05,2006-01-04,2006-01-04
75.0,13125,7,6,0.0,390,800,960,780,0,1740,0,0,1,1,3,1,6,2,1,240,0,0,0,0,0,0,0,219500,2007-01-07,1940-01-09,1984-01-10
60.0,10800,5,8,0.0,170,796,1096,370,0,1466,0,1,2,0,3,1,7,1,2,566,436,21,0,0,0,0,500,170000,2006-01-04,1936-01-07,1989-01-09
0.0,15870,5,5,0.0,230,1096,1096,0,0,1096,1,0,1,0,3,1,6,0,1,299,240,32,0,0,0,0,0,138800,2006-01-03,1969-01-06,1969-01-06
37.0,4435,6,5,169.0,186,848,848,0,0,848,1,0,1,0,1,1,3,1,2,420,140,0,0,0,0,0,0,155900,2006-01-05,2004-01-08,2004-01-08
65.0,8775,5,5,0.0,495,990,990,0,0,990,0,0,1,0,3,1,5,0,1,299,0,64,0,0,0,0,0,126000,2007-01-04,1994-01-04,1994-01-04
80.0,11040,6,7,144.0,602,1258,1258,0,0,1258,0,1,2,0,3,1,5,0,2,528,55,0,0,216,0,0,0,145000,2008-01-10,1971-01-12,2004-01-03
75.0,7500,5,5,0.0,216,1040,1040,0,0,1040,1,0,1,1,3,1,5,0,1,308,0,0,220,0,0,0,0,133000,2010-01-06,1963-01-08,1963-01-08
70.0,8749,7,5,100.0,1459,1459,1459,0,0,1459,0,0,2,0,3,1,6,1,2,527,192,39,0,0,0,0,0,192000,2007-01-09,2002-01-08,2002-01-08
80.0,8800,6,6,425.0,698,1251,1251,0,0,1251,1,0,1,0,3,1,6,2,1,461,0,116,0,0,0,0,700,160000,2006-01-03,1964-01-01,1964-01-01
0.0,13031,6,5,0.0,99,691,691,807,0,1498,0,0,2,1,3,1,6,1,2,409,315,44,0,0,0,0,0,187500,2006-01-07,1995-01-11,1996-01-03
73.0,9069,6,6,0.0,189,936,996,0,0,996,1,0,1,0,2,1,5,0,2,564,120,0,0,0,0,0,0,147000,2010-01-04,1992-01-09,1992-01-09
0.0,1974,4,5,0.0,212,546,546,546,0,1092,0,0,1,1,3,1,6,0,1,286,120,96,0,0,0,0,0,83500,2010-01-05,1973-01-05,1973-01-05
85.0,10574,8,5,0.0,1082,1082,1082,871,0,1953,0,0,2,1,3,1,9,1,3,1043,160,50,0,0,0,0,0,252000,2009-01-05,2005-01-02,2006-01-08
24.0,2522,7,5,50.0,970,970,970,739,0,1709,0,0,2,0,3,1,7,0,2,380,0,40,0,0,0,0,0,137500,2006-01-04,2004-01-05,2004-01-05
37.0,3316,8,5,0.0,208,1247,1247,0,0,1247,1,0,1,1,1,1,4,1,2,550,0,84,0,0,0,0,0,197000,2006-01-04,2005-01-11,2005-01-11
60.0,8544,3,4,0.0,0,0,1040,0,0,1040,0,0,2,0,2,2,6,0,2,400,0,0,0,0,0,0,0,92900,2009-01-06,1950-01-08,1950-01-08
24.0,2160,7,5,212.0,90,600,624,628,0,1252,1,0,2,1,2,1,4,0,2,462,0,48,0,0,0,0,0,160000,2008-01-03,1999-01-01,2000-01-09
60.0,8400,6,5,0.0,758,1181,1390,304,0,1694,0,0,2,0,4,1,7,1,2,576,342,0,128,0,0,0,0,136500,2008-01-06,1925-01-05,1950-01-09
71.0,9230,5,8,166.0,203,864,1200,0,0,1200,1,0,1,1,1,1,6,0,2,884,0,64,0,0,0,0,0,146000,2006-01-10,1965-01-10,1998-01-07
74.0,5868,5,7,0.0,448,936,936,0,0,936,1,0,1,0,2,1,4,0,1,308,0,0,80,0,160,0,0,129000,2010-01-05,1956-01-06,2000-01-01
78.0,9317,6,5,0.0,1290,1314,1314,0,0,1314,0,0,2,0,3,1,6,1,2,440,0,22,0,0,0,0,0,176432,2007-01-03,2006-01-05,2006-01-05
60.0,6882,6,7,0.0,684,684,773,582,0,1355,0,0,1,1,3,1,7,0,0,0,136,0,115,0,0,0,0,127000,2007-01-03,1914-01-11,2006-01-01
0.0,3696,8,5,0.0,1074,1074,1088,0,0,1088,0,0,1,1,2,1,5,0,2,461,0,74,137,0,0,0,0,170000,2007-01-10,1986-01-03,1986-01-03
50.0,6000,4,6,0.0,0,672,757,567,0,1324,0,0,1,0,3,1,6,0,1,240,0,0,0,0,0,0,0,128000,2009-01-07,1936-01-10,1950-01-05
82.0,11880,7,5,206.0,567,1271,1601,0,0,1601,0,0,2,0,3,1,7,1,2,478,0,0,0,0,0,0,0,157000,2009-01-04,1978-01-10,1978-01-10
60.0,8400,2,5,0.0,0,290,438,0,0,438,0,0,1,0,1,1,3,0,1,246,0,0,0,0,0,0,0,60000,2009-01-01,1920-01-01,1950-01-11
61.0,9758,5,5,0.0,251,950,950,0,0,950,0,0,1,0,3,1,5,0,1,280,0,0,0,0,0,0,0,119500,2007-01-07,1971-01-05,1971-01-05
70.0,7000,5,7,45.0,422,1010,1134,0,0,1134,0,0,1,0,2,1,6,0,1,254,0,16,0,0,0,0,0,135000,2007-01-04,1960-01-10,2002-01-01
79.0,8910,6,6,0.0,0,655,1194,0,0,1194,0,1,1,0,3,1,6,1,2,539,0,0,192,0,0,0,0,159500,2006-01-07,1959-01-11,1959-01-11
24.0,2016,5,5,304.0,630,630,630,672,0,1302,0,0,2,1,3,1,6,0,2,440,0,0,0,0,0,0,0,106000,2007-01-04,1970-01-03,1970-01-03
98.0,12256,8,5,362.0,431,1463,1500,1122,0,2622,1,0,2,1,3,1,9,2,2,712,186,32,0,0,0,0,0,325000,2010-01-04,1994-01-01,1995-01-11
114.0,10357,7,5,0.0,172,910,1442,0,0,1442,1,0,2,0,3,1,6,1,2,719,0,244,0,0,0,0,0,179900,2007-01-05,1990-01-06,1991-01-07
168.0,23257,7,5,0.0,868,868,887,1134,0,2021,0,0,2,1,3,1,9,1,2,422,0,100,0,0,0,0,0,274725,2006-01-09,2006-01-04,2006-01-04
0.0,8063,6,5,0.0,924,924,948,742,0,1690,0,0,2,1,3,1,7,1,2,463,100,48,0,0,0,0,0,181000,2007-01-11,2000-01-05,2000-01-05
107.0,11362,8,5,42.0,797,1836,1836,0,0,1836,1,0,2,0,3,1,7,1,3,862,125,185,0,0,0,0,0,280000,2009-01-03,2004-01-12,2005-01-05
0.0,8000,6,5,0.0,554,773,773,885,0,1658,1,0,2,1,3,1,8,1,2,431,224,84,0,0,0,0,0,188000,2008-01-06,1995-01-11,1996-01-12
80.0,10480,7,6,660.0,400,803,1098,866,0,1964,0,0,2,1,4,1,8,1,2,483,0,69,0,0,0,0,0,205000,2008-01-09,1976-01-05,1976-01-05
73.0,7100,5,7,0.0,108,816,816,0,0,816,1,0,1,0,2,1,5,0,1,308,0,0,0,0,0,0,0,129900,2006-01-07,1957-01-11,1957-01-11
66.0,8923,5,7,0.0,365,1008,1008,0,0,1008,1,0,1,0,2,1,6,0,1,240,0,18,0,0,0,0,0,134500,2007-01-05,1953-01-06,2006-01-03
90.0,5400,5,7,0.0,418,833,833,0,0,833,0,0,1,0,2,1,4,0,1,326,0,0,0,0,0,0,0,117000,2006-01-08,1954-01-09,2000-01-11
93.0,12085,8,5,328.0,730,1734,1734,0,0,1734,1,0,2,0,3,1,7,1,3,928,0,0,0,0,0,0,0,318000,2007-01-11,2007-01-07,2007-01-07
0.0,7750,8,5,0.0,55,408,779,640,0,1419,1,0,2,1,3,1,7,1,2,527,120,0,0,0,0,0,0,184100,2009-01-03,2002-01-08,2002-01-08
57.0,9764,5,7,0.0,192,894,894,0,0,894,1,0,1,0,3,1,5,0,2,450,0,0,0,0,0,0,0,130000,2008-01-05,1967-01-12,2003-01-07
85.0,13825,5,6,0.0,533,533,1021,580,0,1601,0,1,1,0,3,1,6,0,1,300,280,34,0,0,0,0,0,140000,2008-01-12,1958-01-10,1987-01-08
70.0,7560,5,5,0.0,671,1040,1040,0,0,1040,0,0,1,0,3,1,6,0,1,286,140,0,252,0,0,0,0,133700,2006-01-07,1959-01-07,1959-01-07
59.0,8263,6,5,0.0,1012,1012,1012,0,0,1012,0,0,1,0,2,1,6,1,1,308,0,22,112,0,0,0,0,118400,2007-01-05,1920-01-11,1950-01-07
84.0,10084,7,5,196.0,1528,1552,1552,0,0,1552,0,0,2,0,3,1,7,0,3,782,144,20,0,0,0,0,0,212900,2006-01-07,2005-01-12,2006-01-05
0.0,8926,4,3,0.0,672,672,960,0,0,960,0,0,1,0,3,1,5,0,1,288,64,0,0,0,160,0,0,112000,2009-01-10,1956-01-05,1956-01-05
50.0,9405,5,9,0.0,698,698,698,0,0,698,0,1,1,0,2,1,4,0,0,0,0,200,0,0,0,0,0,118000,2009-01-06,1947-01-07,2008-01-03
0.0,9125,7,5,170.0,384,384,812,670,0,1482,0,0,2,1,3,1,7,1,2,392,100,25,0,0,0,0,0,163900,2007-01-07,1992-01-10,1992-01-10
60.0,10434,4,5,0.0,1005,1005,1005,0,0,1005,0,0,1,0,2,1,5,1,2,672,0,0,0,0,0,0,0,115000,2009-01-11,1955-01-05,1955-01-05
53.0,3684,7,5,130.0,1373,1373,1555,0,0,1555,0,0,2,0,2,1,7,1,3,660,143,20,0,0,0,0,0,174000,2009-01-06,2007-01-01,2007-01-01
182.0,14572,7,5,0.0,230,1530,1530,0,0,1530,1,0,2,0,3,1,7,1,3,630,144,36,0,0,0,0,0,259000,2007-01-11,2004-01-01,2004-01-01
59.0,11796,7,5,0.0,847,847,847,1112,0,1959,0,0,2,1,4,1,8,1,2,434,100,48,0,0,0,0,0,215000,2007-01-07,2004-01-03,2005-01-12
60.0,7200,5,5,180.0,0,936,936,0,0,936,1,0,1,0,2,1,4,0,2,672,49,0,0,0,0,0,0,140000,2007-01-08,1980-01-12,1980-01-12
65.0,7804,4,3,0.0,500,1122,1328,653,0,1981,1,0,2,0,4,1,7,2,2,576,431,44,0,0,0,0,0,135000,2009-01-12,1928-01-08,1950-01-12
63.0,10712,5,5,0.0,762,974,974,0,0,974,0,0,1,0,3,1,5,0,0,0,0,28,0,0,0,0,0,93500,2007-01-09,1991-01-09,1992-01-09
90.0,9900,6,4,0.0,1008,1008,1178,1032,0,2210,0,0,2,0,5,1,8,0,1,205,0,48,0,0,0,0,0,117500,2007-01-05,1880-07-01,1950-01-04
80.0,9828,8,5,0.0,544,1128,1142,878,0,2020,0,0,2,1,3,1,8,1,2,466,0,155,0,0,0,0,0,239500,2009-01-06,1995-01-07,1995-01-07
57.0,8773,6,5,0.0,916,916,916,684,0,1600,0,0,2,1,3,1,7,1,2,460,100,38,0,0,0,0,0,169000,2007-01-08,1997-01-04,1997-01-04
60.0,6180,6,5,0.0,960,960,986,0,0,986,0,0,1,0,2,1,5,1,1,180,0,128,0,0,0,0,0,102000,2007-01-05,1926-01-11,1950-01-05
80.0,9600,6,5,0.0,752,1032,1032,220,0,1252,0,0,1,0,3,1,6,0,1,288,0,0,96,0,0,0,0,119000,2008-01-04,1950-01-03,1950-01-03
54.0,6342,5,8,0.0,780,780,780,240,0,1020,0,0,1,0,2,1,6,0,0,0,0,0,176,0,0,0,0,94000,2010-01-05,1875-11-01,1996-01-03
0.0,9819,6,5,0.0,0,1567,1567,0,0,1567,1,0,2,0,2,1,5,2,2,714,264,32,0,0,0,0,0,196000,2009-01-05,1977-01-03,1977-01-03
