observation_id,Type,Date,Part of a policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,station,Search Outcome
4de39349-78b6-4a43-9be1-e948e9af779f,Person and Vehicle search,2019-03-22T14:01:00+00:00,True,51.748791,0.084235,Male,over 34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,essex,False
ed89db64-ac8e-4620-9384-66947f8ea0c0,Person and Vehicle search,2019-03-02T22:55:00+00:00,False,,,Male,25-34,Other ethnic group - Not stated,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
9bca4684-5335-4b9e-8bae-c6a28c1b7aa4,Person and Vehicle search,2019-07-23T22:36:00+00:00,False,,,Male,10-17,Mixed/Multiple ethnic groups - White and Black Caribbean,Black,,Controlled drugs,A no further action disposal,,False,thames-valley,False
b717078e-20a4-4da6-a356-f1260c8d0e7c,Person and Vehicle search,2019-02-25T01:29:00+00:00,False,51.557604,-0.348154,Male,18-24,Other ethnic group - Any other ethnic group,Other,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Summons / charged by post,,,metropolitan,False
17800459-44da-4823-8bc7-0387fcad08c5,Person search,2019-02-10T04:10:47+00:00,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,merseyside,False
9f4231d1-0628-4bce-88b4-536f524d730f,Person and Vehicle search,2017-12-29T21:50:00+00:00,False,51.341278,-0.112677,Male,18-24,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,,metropolitan,False
c14ff701-6fce-4490-b520-2c12b70c51b5,Person search,2019-10-31T10:40:00+00:00,False,51.490205,-0.042446,Female,over 34,Asian/Asian British - Chinese,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
823eb045-c265-4797-ae99-bd9cd1ef113e,Person search,2019-08-20T09:05:00+00:00,False,,,Male,over 34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
42a23e93-d194-4d30-8759-30f3e7b50045,Person search,2019-01-10T00:30:00+00:00,,50.79712,-1.0775,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,hampshire,False
28861c07-f32f-4916-a201-7abf8fdbdd94,Person search,2018-03-18T22:40:00+00:00,,51.513627,-0.076435,Male,18-24,Other ethnic group - Any other ethnic group,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Offender given drugs possession warning,True,False,city-of-london,True
0e861495-78a5-4ba7-8944-4c7d96ece8bd,Person search,2019-09-27T00:00:00+00:00,False,51.460832,-0.205783,Male,25-34,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
61b64c14-6509-447f-b6a9-91db0571c620,Person search,2019-01-28T16:20:00+00:00,False,52.238866,-0.888387,Male,over 34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,northamptonshire,False
d3349364-d5e8-4a82-a70d-d1e7ccb9d398,Person search,2019-08-05T18:10:00+00:00,False,52.238866,-0.888387,Male,over 34,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,northamptonshire,False
02230923-622e-4bb3-aa32-a596dd884e39,Person search,2018-01-31T09:35:00+00:00,False,51.493748,-0.194306,Male,25-34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Penalty Notice for Disorder,,,metropolitan,False
e822171c-6989-4855-ab85-8107c4f83827,Person search,2019-01-22T13:42:00+00:00,False,51.884669,-0.4274989999999999,Male,18-24,Mixed/Multiple ethnic groups - White and Black Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,bedfordshire,False
504bf545-0625-45b0-828f-9aa31480e961,Person search,2019-06-23T19:00:00+00:00,False,51.509424,0.063925,Male,18-24,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
f87663a0-4d2d-4105-b74f-a62eec6e0e8a,Person search,2019-10-18T14:30:00+00:00,False,51.534707,-0.188965,Male,10-17,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
911224bc-ee11-48b6-b89c-a78d078cdd08,Person search,2019-12-08T00:43:00+00:00,False,51.513833,-0.134292,Female,18-24,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
5a6e07ba-dcfe-4edf-871b-a1205dfbad87,Person search,2018-08-06T21:40:41+00:00,,53.463884,-2.976525,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,merseyside,False
c383145d-c2e3-402a-acd1-34ed3ae26b28,Person search,2019-07-25T14:40:00+00:00,,53.231605,-4.117705,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,north-wales,False
79fc8cbd-cba2-4f6b-a74f-afc4238c4efc,Person and Vehicle search,2019-01-25T22:01:00+00:00,False,51.891646,0.849151,Male,25-34,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,essex,False
59786d30-9bf5-4f52-a35d-fcaf263fcc23,Person search,2019-03-24T19:05:00+00:00,False,51.517311,-0.207384,Male,10-17,Other ethnic group - Not stated,Black,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,metropolitan,False
e348c62e-c661-4784-9fe9-edbb9465e727,Person and Vehicle search,2019-12-06T00:05:00+00:00,False,51.390236,-0.291536,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,metropolitan,False
87b3d6c2-1c6d-444b-9eef-602878bc2808,Person search,2019-02-21T18:33:00+00:00,,51.237732,-0.5803159999999999,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,btp,False
056238a2-bb58-4d23-bbab-a0114d056bf9,Person and Vehicle search,2019-12-16T18:08:00+00:00,False,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,,,thames-valley,False
31090f97-ac76-4963-a101-76b585c9846c,Person search,2018-07-19T20:30:00+00:00,False,51.505657,-0.412021,Male,18-24,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
dc1f695f-a3c0-4dc8-ac79-c5c338f5ee6e,Person search,2018-07-24T17:30:00+00:00,False,51.461004,-0.1158759999999999,Female,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
da084d0d-9dc7-4db1-8c24-d32ed99a2838,Person search,2018-06-05T20:35:00+00:00,,52.688171,-2.029812,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,staffordshire,False
e67f70a9-41d1-4e07-ba30-8e161b4a7ce8,Person search,2019-10-18T15:13:00+00:00,False,,,Male,10-17,Asian/Asian British - Any other Asian background,Other,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
7a4d199b-e42a-494b-81ff-37bfc5c7e110,Person search,2018-08-16T21:00:00+00:00,False,51.54591,0.0922429999999999,Male,10-17,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
298d95f5-1f37-4d0e-bc76-c700c10304a2,Person search,2019-03-07T15:15:00+00:00,False,,,Male,10-17,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,metropolitan,False
aae92df7-ae71-4933-8d12-667ff5a2e860,Person and Vehicle search,2019-09-18T12:45:00+00:00,False,51.391761,-0.294943,Male,over 34,Asian/Asian British - Chinese,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,,,metropolitan,False
57f0150c-f4b1-4d87-a0e9-8d1fa1b1ece0,Person search,2019-08-06T01:20:00+00:00,False,51.564238,-0.262082,Female,18-24,Mixed/Multiple ethnic groups - White and Black Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
b80d1a85-2bbd-4354-9f1f-315c743e5fc4,Person search,2019-10-07T18:30:00+00:00,False,51.539765,-0.476517,Male,25-34,Black/African/Caribbean/Black British - African,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
8b288c44-0840-4a5e-92dc-7bd082b4ab33,Person and Vehicle search,2019-04-04T22:00:00+00:00,False,51.364737,-0.149121,Male,18-24,Mixed/Multiple ethnic groups - White and Black Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
99594232-7a32-4184-841c-7bc96fd6e873,Person and Vehicle search,2018-01-26T17:24:00+00:00,False,51.581924,-0.157023,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
6f7e0d5e-21e1-4fdb-9c72-9c5e1dc60201,Person search,2019-04-05T23:22:00+00:00,False,53.795593,-1.724338,Male,25-34,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,west-yorkshire,True
ec96fd16-faba-4891-98d9-9cc05b4ab813,Person search,2018-04-16T17:05:27+00:00,,53.411878,-2.954948,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,merseyside,False
e1e1c2dd-0819-48c4-94bb-8c143723655a,Person search,2019-03-07T17:09:00+00:00,False,51.399954,0.016969,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
a1f0dacc-a2dd-49b8-8d89-2f72d20f8575,Person search,2019-11-24T01:18:31+00:00,False,52.383284,-2.078719,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Caution (simple or conditional),True,,west-mercia,True
80e4c35c-1e34-46b8-94a3-ffb92de21c53,Person search,2018-12-01T16:21:48.990000+00:00,False,54.115448,-3.221686,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,cumbria,False
4ca59008-e56d-4eca-b892-e2daeafdb1e1,Person search,2019-05-09T12:13:00+00:00,False,52.95026800000001,-1.152004,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,True,False,nottinghamshire,True
bffc429a-f4de-46ec-a24d-539d7a94d6f9,Person search,2019-06-01T12:40:00+00:00,False,51.520111,0.01044,Male,10-17,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
95e766c0-b2e1-468c-a2a6-a3a80763763f,Person and Vehicle search,2018-07-31T16:30:00+00:00,False,,,Male,18-24,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,hertfordshire,False
fdc731f2-cb76-4aac-b0c0-92e3c66e4b81,Person and Vehicle search,2018-11-18T13:05:00+00:00,False,51.536882,0.002022,Male,18-24,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
3ae758c2-9f68-4028-9ca2-62e2d029c346,Person and Vehicle search,2018-03-05T15:56:00+00:00,False,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Offensive weapons,Suspect arrested,,False,thames-valley,False
b7c18ebb-4c7a-4c6b-a47e-99c579b84bf9,Person search,2018-02-19T18:21:00+00:00,False,51.33178,-0.259488,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,False,,surrey,False
a71b83be-f8a9-4611-8af4-d7c0c0e228a6,Person and Vehicle search,2019-09-20T16:52:00+00:00,False,51.562265,0.086357,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
5479b868-7fed-4812-b899-29348c1f90ce,Person and Vehicle search,2019-05-20T00:10:00+00:00,False,51.547588,-0.225117,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
7d88b043-8e56-4a30-b415-c5eee0115a50,Person search,2019-01-03T19:00:00+00:00,False,51.541963,0.001481,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
b946f613-0673-444c-a83b-a18af7a6061c,Person search,2018-01-06T00:54:00+00:00,,52.693023,-2.756554,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,,west-mercia,False
1d877250-7f0e-44bf-adb5-58b2eb0767cd,Person search,2019-02-22T20:00:00+00:00,False,51.551408,-0.297808,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,metropolitan,False
30a7a4e3-eafa-48b9-97f5-4095502c897d,Person search,2018-06-06T16:30:00+00:00,,52.63625,-1.133691,Male,over 34,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,leicestershire,False
8ba58593-6904-4852-9b80-7aa26eda4e9f,Person and Vehicle search,2019-12-14T20:40:58+00:00,,53.555372,-3.061853,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,merseyside,False
50230c52-4a24-4cad-a67e-1a6c0e9cac6a,Person search,2019-09-08T10:52:00+00:00,False,51.498815,-0.140452,Male,25-34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,,,metropolitan,False
e0f56dc6-0495-4e49-bed9-8bb81f0ecd8c,Person search,2019-09-26T13:08:00+00:00,False,51.815935,-2.275682,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,True,gloucestershire,False
768c13d2-da75-4f24-91fd-db37c90dcc4d,Person search,2019-04-20T17:25:00+00:00,False,51.616536,-0.068158,Male,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
eb844cd1-38ad-44f2-8a67-9cee907f7658,Person search,2019-05-08T15:10:00+00:00,False,51.529803,-0.185267,Female,over 34,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Other,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
4099a9da-9b0d-4947-9c45-613180258214,Person search,2019-06-16T01:00:00+00:00,,54.967427,-1.610635,Male,25-34,Mixed/Multiple ethnic groups - White and Black African,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,Arrest,True,False,northumbria,True
4a82b44f-6c68-49a0-b258-99a4afc9faf6,Person search,2018-08-31T22:55:00+00:00,False,51.436013,-0.121983,Male,18-24,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
c7432793-02bf-417a-a078-00550bedf80b,Person and Vehicle search,2018-10-25T02:01:00+00:00,False,51.543209,0.72053,Male,10-17,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,essex,True
a4644805-e2f7-49d1-b709-b0dbb52f9cb4,Person search,2019-01-05T09:10:00+00:00,False,52.241545,-0.8789030000000001,Male,over 34,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,True,False,northamptonshire,False
