ISBN,Genre
1564772128,Crafts & Hobbies
0914846175,Cooking
0385057873,
0618084835,Fiction
061808486X,Fiction
082174111X,Fiction
0140189025,Fiction
0760730547,Yoga
0735202729,Education
0671529609,Juvenile Fiction
1591294355,Fiction
0792273680,Travel
3401052225,
070220790X,
0451627334,
1562829130,Literary Collections
0062515748,Music
0374521387,Drama
0395475937,Base-ball - R̩cits canadiens
0670863521,Gardening
0743411692,Fiction
0385416962,Biography & Autobiography
8427285035,
0460873482,American fiction
1857825306,Criminals
8439701098,Colombia
0553154850,Detective and mystery stories
0807012394,Philosophy
220500185X,Asterix (Fictitious character)
0140320059,British
0806963158,Gardening
0739405071,Carpenters
3499197642,
8838913978,
0849911699,Bible
0826406777,Health & Fitness
8445072773,Friendship
0070183163,Fiction
0875792987,
0141309032,Juvenile Nonfiction
158063091X,Biography & Autobiography
1841211575,"""Childrens poetry, English"""
0140227164,
0689830025,Juvenile Fiction
1582900337,Religion
2717824111,
2717819800,Industrial organization
0786812389,Juvenile Fiction
0297795554,
0669415804,History
0789713896,Computers
0785801863,Cooking
0765197359,American literature
0970820100,Deuel County (S.D.)
0471196533,Business & Economics
0964156857,Hallucinogenic drugs
0970820119,
086861100X,
1570717273,Family & Relationships
2070600432,Knots and splices
0060958073,Biography & Autobiography
9971972220,Missionaries
0385021046,Fiction
0192826212,Artists
0399134492,Fiction
3764360895,Architecture
0451204824,Fiction
3775702113,
0822521261,Juvenile Nonfiction
0451200381,Fiction
0822521296,Juvenile Nonfiction
0226751295,Fiction
0380732114,Fiction
0822527901,Juvenile Nonfiction
0935526781,Fiction
1842323598,
0684839539,Fiction
006447206X,Juvenile Fiction
0312971443,Biography & Autobiography
0875968066,Gardening
0895294079,"Body, Mind & Spirit"
0749922303,Animal intelligence
0684867303,Architecture
0704346249,
0688023479,Juvenile Fiction
0156001209,Poetry
052348058X,Fiction
3423129085,Romanian fiction
0802135455,Fiction
1585745650,History
0373252587,Fiction
037309339X,
0517562596,Revenge
0590846191,Juvenile Fiction
185371738X,Assassination
1570981590,History
1586420585,Fiction
1566198208,Ireland
0373703643,
043948622x,Juvenile Fiction
0140431454,Arranged marriage
0553566687,Juvenile Fiction
0340599316,Families
0679722580,Fiction
8489691924,
0130308978,Computers
0139080058,Computers
0449905438,Psychology
0619055359,Computers
0373123663,Fiction
0619064587,Computers
0072230002,Computers
0942257243,Language Arts & Disciplines
0030321883,Computers
1401825877,Art
0671456830,
061911052X,Computers
0312932812,Fiction
047138366X,Computers
0805791280,History
0688103685,Computers
0312932820,Fiction
0821710710,
0136903223,Computers
1566047579,Computers
0840755015,Religion
0811212858,Fiction
0671250922,Fiction
3596247276,
1552630188,"Finance, Personal"
006100152X,Fiction
0312868286,Fiction
0534376681,Computers
0471346098,Computers
0449214788,Fiction
0446605182,Fiction
0739405020,Bible
0201741725,Computers
1551990296,Business & Economics
0316608475,Fiction
0868190926,Aboriginal Australians
0764223186,Fiction
0971500703,Consciousness
0201095599,Pets
0722187742,
0736902775,Fiction
1565073908,Fiction
0156002167,Poetry
0113222785,Abused children
031204643X,History
0140434356,Fiction
0891078061,Fiction
1860110525,Travel
0340584459,Adventure stories
1858287642,Travel
0732256119,
0553109472,
087773996X,Psychology
0929292022,Family & Relationships
185326248X,Fiction
0446517062,Fiction
0609808990,History
0812539672,Fiction
0310223687,Fiction
0373262124,Fiction
0743456459,Fiction
0441005977,Fiction
0393318834,Fiction
3423702176,
0842319433,Fiction
155661294X,Fiction
0060611820,Biography & Autobiography
033029492X,
0671874888,Fiction
0385336950,Fiction
0020652909,Fiction
2211079024,Juvenile Fiction
0525247734,Cookery (Seafood)
2264016523,Aboriginal Australians
0517463830,Locomotives
0671037196,
0932575056,
0226736288,Nature
0671541676,Literary Criticism
0395977746,Fiction
0449902420,Language Arts & Disciplines
0877736316,Buddhism
1559390735,Religion
0385290098,Education
0246124369,
0060191376,Fiction
186508624X,Biography & Autobiography
0142301159,Juvenile Fiction
0399526072,Family & Relationships
0142301167,Juvenile Fiction
0449906973,Reference
0142300950,Animals
1403319510,Fiction
1577489853,Religion
0316881589,French
0399516441,Business & Economics
1563152827,
0060537264,Juvenile Fiction
0060561572,Juvenile Fiction
0060561580,Juvenile Fiction
1561584177,House & Home
0373191499,Fiction
1564743861,
0307126218,Juvenile Fiction
0439230187,Juvenile Fiction
1585442372,Cooking
0967889588,Literary Criticism
0064410889,Juvenile Fiction
0064410862,Juvenile Fiction
0759689903,Fiction
842612982X,
0399129677,Fiction
0800717783,Health & Fitness
0971663386,Health & Fitness
0307159906,
158062636X,"Body, Mind & Spirit"
0471215430,Business & Economics
0312026102,Biography & Autobiography
1551090147,
0553268651,Adolescence
1563151448,Fiction
0312863039,Fiction
8420646369,
0671509195,Biography & Autobiography
8480191767,Sports & Recreation
0800751159,Religion
1565074238,Marriage
0890818576,Christian life
0060915803,Business & Economics
0896960773,
0896938891,Business & Economics
0094731306,
0840755414,
0312202296,Biography & Autobiography
0345300947,
0802463835,Business & Economics
0908912943,Health & Fitness
8426109853,
8427211007,
0140010343,Fiction
8484035824,Drama
0312979630,Fiction
0312499442,Poetry
013584178X,Social Science
0449000982,Humor
0525470816,Alexandria (Egypt)
3423130377,
0586203524,
0590325361,
0786711094,Fiction
0811816125,Cooking
0786868643,Biography & Autobiography
0333619358,
0425075656,Astronautics
0864732163,
0375719156,Fiction
096234995X,Meditation
189259031X,Fiction
0679434224,Fiction
0701129875,Domestic fiction
8420634182,Foreign Language Study
0872863638,Fiction
1573222356,Fiction
0670031097,Biography & Autobiography
0679746005,Fiction
0684811332,Social Science
0446517038,Health & Fitness
1555911927,Fiction
0156839016,Fiction
0375708014,Biography & Autobiography
1575668890,Fiction
1413408680,
0753808579,Reticulated python
0312169965,Performing Arts
0345379640,Fiction
0688169066,
1579546226,
0394565657,Psychology
0393047571,Fiction
1565928717,Computers
1551092913,Fiction
0896084574,Psychology
0394532201,Acolchado
1582430608,Fiction
014031492X,"""Childrens stories"""
080692053X,Fiction
0670886327,Biography & Autobiography
1875137491,Nature
0241894794,"""Childrens stories, English"""
0373221789,Fiction
1879904004,Social Science
0416586708,"""Childrens stories"""
0889841497,Fiction
0471403946,Biography & Autobiography
0671700391,Comic Books-Fiction
0140194851,"Body, Mind & Spirit"
0140170170,Nature
1585670502,Fiction
0553345206,Biography & Autobiography
1891305018,Fiction
0895948109,Pets
0802135285,Fiction
1865082643,Emotions
0020427883,New Mexico
0671529463,Juvenile Fiction
3404147014,
0852072953,"Body, Mind & Spirit"
0671646842,"""Childrens stories"""
1850159203,"Body, Mind & Spirit"
1571671536,Biography & Autobiography
0785318356,
0340746726,
1880789086,
0671001892,Juvenile Fiction
0947782583,
0060936789,Fiction
0689833636,
3499503158,
0689830092,Juvenile Fiction
1886947929,Fiction
014200412X,History
0872863379,Computers
0937750131,Self-Help
0671001906,"""Childrens stories"""
0689833954,Juvenile Fiction
0762409568,Biography & Autobiography
0030463963,
0030460867,Children
0060633824,
0930014375,Communication in marriage
0840757875,
3423300094,
0140206566,
0517880075,Travel
2879291747,French fiction
082630706X,History
0062500236,Religion
2266093088,Fiction
003921107X,
3442442869,
0155076434,Fiction
0394584929,Fiction
0786813407,Juvenile Fiction
0773521089,History
0895264277,Health & Fitness
2290303828,
0803696043,
1558504257,Reference
0889950652,Cooking
0517668424,Fiction
0553149911,
0312953429,Biography & Autobiography
0864424213,Chile
0385093144,
0864423810,Travel
2070733165,
0871230429,
2070735885,Adultery
0140080368,
0060934964,Social Science
006019250X,Fiction
0944031579,Biography & Autobiography
0440060486,Psychology
0889822026,Poetry
187218071X,
0895264919,Social Science
1884465056,Travel
0451209001,Fiction
1558534598,Fiction
0399149481,Fiction
0875969305,Cooking
0941423662,Alternative medicine
0671628631,Health & Fitness
1885203470,Medical
0671240129,
0373292708,Fiction
0899971148,Cooking
2070420736,Fiction
1583143815,Fiction
207075488X,
0553572229,Business & Economics
2020246287,Fiction
0671764209,Health & Fitness
2253041327,
1583144099,Fiction
0385305702,"Body, Mind & Spirit"
0060175788,Family & Relationships
201243214X,
2253004227,Fiction
037371128x,Fiction
2908056542,
0312264917,Fiction
0786886781,Biography & Autobiography
0963239414,
0786707127,Health & Fitness
2020580314,
2020104814,Algerians
1570611483,Cooking
031224696X,Alexandria (Va.)
2020488701,
2070425789,Fiction
0843953136,Juvenile Fiction
074340355x,Fiction
2070388107,Fiction
0395825237,Europe
0609804693,Pets
0914890069,
0345439198,Health & Fitness
0440210925,Dreams
2020564750,Fiction
0066620635,Business & Economics
0136085210,
2841003000,
0962386553,Cooking
0312186703,Fiction
2246633915,Novel
0671247808,Music
2020562340,Fiction
0940625121,Low-cholesterol diet
0970693818,Philosophy
1853267317,Fiction
0345313224,Connecticut
0964266032,
0884964191,
0440506123,Health & Fitness
0312043473,Health & Fitness
0876202830,
0240800478,Photography
0785800190,35mm cameras
0764562568,Travel
2842190564,"Armenian massacres, 1915-1923"
2070377660,Fiction
0451174992,Family & Relationships
0140137777,Conflict (Psychology)
2266032585,French fiction
081183137X,Nature
0684850133,History
0486232018,Nature
0790008033,Abused women
0553029746,
2020054590,
0717132285,Health & Fitness
2266118811,Autobiographie
0883657651,American essays
1558022481,
0829409556,Biography & Autobiography
2843041856,Korean literature
0385189524,Biography & Autobiography
0399226222,Juvenile Fiction
0060089466,Nature
0743444795,Health & Fitness
0600393941,
0812548183,Fiction
0743255127,History
1589230744,Health & Fitness
0553378147,Religion
0027823202,Families
0684850605,Fiction
1557730474,Music
2020088932,Fathers and daughters
1567185800,Fiction
0533139759,
2070406385,Fiction
0448432544,Juvenile Fiction
0921820577,Juvenile Nonfiction
2253000221,Fiction
0921820232,Juvenile Nonfiction
086442163X,Indonesia
0713181052,Juvenile Nonfiction
1853264032,
0812523350,Juvenile Fiction
087709411X,
1558177043,Dallas (Tex.)
0304352314,Fiction
2070401014,Fiction
0316763047,
2020317206,"Authors, Arab"
1581172192,Juvenile Fiction
2253152447,Fiction
0812519574,Fiction
0425119688,Performing Arts
0553052802,Health & Fitness
1861052073,Travel
006091985X,Fiction
0517560801,Architecture
086442258X,Travel
2070389359,Fiction
0375400249,History
2070410056,Fiction
8433909681,
0345357108,Fiction
0435910124,Fiction
0374291861,Fiction
1889150347,Business & Economics
0446609765,Fiction
8401412633,
1567182569,"Body, Mind & Spirit"
1555612415,Family & Relationships
9070066238,
0671640755,
0425099202,"Diet, Reducing"
3762605165,
1888363681,Political Science
3791530321,
3746611571,
3596152801,
0375760008,Fiction
0884944646,
0679428852,Biography & Autobiography
0140367527,Juvenile Fiction
0140154469,History
0761517855,Political Science
1893554678,Family & Relationships
0761520988,Health & Fitness
0689803265,Adventure and adventurers
078972376x,Computers
1570719446,Business & Economics
0736908196,Religion
1578566576,Political Science
0310577012,Religion
1564767558,Religion
3518120549,Fernsehen - Massenmedien - Wirkung
0310233445,Religion
0553378961,Fiction
0767903420,Business & Economics
0789428903,Business & Economics
1585920797,History
0785275177,Religion
0849937302,Religion
0740705520,Family & Relationships
0932238327,
0809254166,Exercise
0452283957,Political Science
0942391942,House & Home
0786885769,Biography & Autobiography
0671727540,Florida Keys (Fla.)
1561580023,House & Home
015679201X,Religion
0394543394,Fiction
0881769320,
0449908704,Social Science
1884240151,
0375505423,Biography & Autobiography
0849306256,Mathematics
0886778379,Fiction
156158021X,Crafts & Hobbies
8478880666,Myth
0946819424,House & Home
0895261383,Fiction
0684833492,Education
0942391284,Technology & Engineering
0806964413,Crafts & Hobbies
0785816763,History
081673111X,
1558702741,Timber
0207157545,
0816021597,Wood
0517073595,Science
0312284640,Fiction
0688156096,Psychology
0809486083,History
053106364X,
1570360561,Sports & Recreation
0880294906,Aeronautics
0946819807,Crafts & Hobbies
3442553059,
0064440745,"""Childrens stories"""
0894715518,
0131337459,History
2070416208,Fiction
0671796690,Technology & Engineering
8483109190,
0918804272,Crafts & Hobbies
848310881X,
0946819327,Technology & Engineering
094681984X,Crafts & Hobbies
0965763986,
0934327009,
0312958323,Families
0842504699,Turning
8478445536,Fiction
0717245462,Language Arts & Disciplines
0440210720,Fiction
8495078007,
0946819203,Crafts & Hobbies
8439704615,Fiction
0025429213,Little League baseball
0688217206,Juvenile Fiction
0451459679,Fiction
0553267248,Adventure and adventurers
8478446850,Fiction
0918804760,Crafts & Hobbies
8420482277,
0809116693,Bibles
8433961438,
0942391373,Crafts & Hobbies
0670447161,Juvenile Fiction
0374365342,Juvenile Fiction
0688212646,Juvenile Fiction
9580458340,Man-woman relationships
0806984708,House & Home
0826412068,Religion
0688217214,Juvenile Fiction
8433967487,
0814627676,Religion
8437607043,
080694272X,Crafts & Hobbies
847522945X,
0067574491,Juvenile Fiction
030711869X,Airplanes
0944176003,
0397513119,Medical
8475223893,
0913589888,Juvenile Nonfiction
1881548759,Humor
1559584416,Family & Relationships
1893164152,Art
0688216986,Juvenile Fiction
039482332X,"""Childrens literature"""
1855857383,Gardening
0806522135,"Body, Mind & Spirit"
0916802019,Sports & Recreation
0385195311,Psychology
0679430687,Humor
1565070720,
847522508X,
8475229891,
0689828799,Juvenile Fiction
0671882392,Juvenile Fiction
0963491024,Religion
0952885824,
0471528226,Science
8475222471,Literary Criticism
0396077153,Cousins
0394859219,Juvenile Fiction
1550548611,Sports & Recreation
8437605342,Fiction
0590471422,Arrest (Police methods)
0394578503,Acteurs de cin̩ma - Portraits
1566912431,Sports & Recreation
8475222528,
0821764780,Fiction
0938513206,Biography & Autobiography
1561641359,Nature
8433920758,Fiction
8483106299,Art
0738701912,Health & Fitness
0060283149,Juvenile Fiction
0816157847,Fiction
0811831965,Philosophy
1582970009,Reference
0679723536,
0688040497,Juvenile Nonfiction
0451180879,Fiction
0307740331,Juvenile Fiction
0801010594,Alphabet
068971372X,Picnicking
0027746356,Juvenile Fiction
0375719490,Reference
0840771649,
0843130695,
0452278252,Photography
0698207084,Detective and mystery stories
0816703329,"""Childrens stories, American."""
0374167338,Literary Collections
096663666X,Fiction
1892145049,Travel
0671885561,History
0892836520,
0764551671,Health & Fitness
1552095908,History
0883683059,Religion
0879305525,Music
1568362269,Biography & Autobiography
0306805251,Music
0618118802,Travel
0892720387,Cooking
0349112940,Travel
0800792963,Religion
0743231848,Biography & Autobiography
0674530802,Biography & Autobiography
1560443197,History
0525249478,Self-Help
0882706772,
0842379355,English language
3453064372,
0803971974,Language Arts & Disciplines
0385314264,Psychology
0805401962,Religion
014039026X,Fiction
0874475678,Study Aids
0847685454,Social Science
0802409962,Business & Economics
0809126311,Religion
0688122221,Cooking
1585420697,Biography & Autobiography
188696937X,Health & Fitness
1561383074,Reference
0486227944,Art
0595092896,
0741401576,Fiction
1561387134,Juvenile Fiction
1576835650,Religion
0898706033,Fiction
0821226665,Design
1564967654,House & Home
076530239X,Fiction
0373033796,Fiction
1584790466,Gardening
031298636X,Fiction
1569873518,
0375420525,Fiction
0671676520,History
0892965037,Fiction
0670840114,Fiction
0571209149,French fiction
1862074801,Fiction
